عبدالله_رمضان_زاده,Abdullah Ramezanzadeh,A professor and politician with a long career within the regime but was imprisoned after the 2009 elections,Political,Invalid Site
علیرضا_بهشتی_شیرازی,Alireza Beheshti Shirazi,"A professor, journalist, and politician who advised Mousavi in 2009 and subsequently was arrested ",Political,Invalid Site
سید_ابراهیم_امینی,Syed Ibrahim Amini,"A professor, lawyer, and politician who supported Karroubi's 2009 campaign and was subsequently arrested as a result",Political,Invalid Site
علی_اکبر_موسوی_خوئینی,Ali Akbar Mousavi Khoiniha,Former MP whose been arrested for protesting for women prisoners and for students,Political,Invalid Site
ابراهیم_یزدی,Ebrahim Yazdi,Political activists who has been critical of the Islamic Republic since the hostage crisis,Political,Invalid Site
علی‌رضا_عاشوری,Alireza Ashuri,A staff member of Mousavi's 2009 campaign who was arrested for participating in rallies and media events,Political,Invalid Site
علی‌رضا_بهشتی,Alireza Beheshti,Senior advisor to Mousavi's 2009 campaign who was arrested after the Ashura protests,Political,Invalid Site
علی‌اکبر_ولایتی,Aliakbar Velayati,An international advisor to Khamenei and a long time supporter of the regime,Political,Invalid Site
علی‌اکبر_طباطبایی,Aliakbar Tabatabai (d. 1980),An AP spokesman for the Iranian Embassy in DC under the Shah who was against the Islamic Republic and was later assassinated in Maryland,Political,Invalid Site
احمد_جنتی,Ahmad Jannati,"Politician with a storied career in the Islamic Republic, Jannati took a harsh, yet conspiratorial stance against the regime in 2009",Political,Invalid Site
علی_لاریجانی,Ali Larijani,From the powerful Larijani family and former Speaker of Parliament,Political,Invalid Site
مجتبی_خامنه‌ای,Mojtaba Khamenei,Son of Khamenei who has been linked to accusations of voter manipulation and embezzlement,Political,Invalid Site
عزت_الله_سحابی,Ezatollah Sahabi (d. 2011),A very active politician and political activist whose was in and out of jail since 1963,Political,Invalid Site
روابط_ایران_و_اسرائیل,Iran - Israel relations,An overview of Iran and Israel's relationship throughout history to the present,Political,Invalid Site
سران_فتنه,"""Leaders""",A term used by the principlists after the 2009 elections as a way to address the leaders of the Green Movement,Political,Invalid Site
اردشیر_امیرارجمند,Ardeshir Amir Arjomand,Mousavi's legal advisor during and after his 2009 Presidential candidacy,Political,Invalid Site
عطاءالله_مهاجرانی,Ataullah Mohajerani,A writer and politician whose held a number of political offices and is associated with the Green Movement,Political,Invalid Site
عبدالرحمن_قاسملو,"Abdulraham Ghasemloo 
(d. 1989)",Secretary General of the Democratic Party of Iranian Kurdistan whose worked mainly focused on the Kurds,Political,Invalid Site
صادق_شرفکندی,Sadegh Sharafkandi (d. 1992),A biography of the General Secretary of the Democratic Party of Iranian Kurdistan,Political,Invalid Site
رضا_پهلوی_(دوم),Reza Pahlavi,The last crown prince of the Pahlavi Dynasty currently residing in America and actively working on issues related to Iran,Political,Invalid Site
شهریار_شفیق,Shahriar Shafiq (d. 1979),A senior Navy officer under the Pahlavi regime,Political,Invalid Site
عبدالرحمن_برومند,"Abdulraham Boroumand 
(d. 1991)",Chairman of the Executive Board of the National Resistance Movement that worked against the Islamic Republic,Political,Invalid Site
مظفر_بقائی,Mozzafar Baghai ,Iranian nationalist political figure,Political,Invalid Site
عفت_مرعشی,Efat Marashi,Wife of Rafsanjani whose dabbled in politics,Political,Invalid Site
ابوالفضل_قدیانی,Abolfazl Ghadiani,"Member of the Mojahedin of the Islamic Revolution Organization, Ghadiani has criticized Khamenei and the regime about 2009",Political,Invalid Site
حمزه_کرمی,Hamzeh Karami,An academic and political advisor under Rafsanjani and Khatami's presidency,Political,Invalid Site
محمدرضا_تاجیک,Mohammad Reza Tajik,A reformer and political activist who was a senior consultant to Mousavi's 2009 campaign,Political,Invalid Site
زهرا_رهنورد,Zahra Rahnavard,"A university president, artist, and activist who has recently supported her husband, Mousavi, throughout the Green Movement",Political,Invalid Site
کاظم_رجوی,Kazem Rajavi,"Former UN Rep, MKO member and brother of Massoud Rajavi ",Political,Invalid Site
محمدرضا_تاجیک,Mohammad-Reza Tajik,"Writer, political thinker, and reformist political activist that served as a campaign advisor for Mir Hossein Mousavi in the 2009 elections.",Political,Invalid Keyword
محسن_امین‌زاده,Mohsen Aminzadeh,Deputy Foreign Minister to Khatami and founding member of the Islamic Iran Participation Front whose been imprisoned from the Green Movement,Political,Invalid Site
میر_حسین_موسوی,Mir-Hossein Mousavi,2009 Candidate and Green Movement leader under house arrest,Political,Invalid Site
فائزه_هاشمی_رفسنجانی,Faezah Hashemi Rafsanjani,"The second daughter of Rafsanjani who is involved in politics, spoke out during the 2009 protests and was arrested",Political,Invalid Site
فیض‌الله_عرب‌سرخی,Feizollah Arabsorkhi,A politician who is incarcerated for protesting after the 2009 elections,Political,Invalid Site
محسن_آرمین,Mohsen Armin,A politician and reformer who was arrested during the 2009 protests,Political,Invalid Site
عبدالله_نوری,Abdullah Nouri,A politician whose held multiple high ranking offices and was outspoken about the chain murders,Political,Invalid Site
کاظم_سامی,Kazem Sami,Former Minister of Health under Bazargan and leader of the Iranian Nation Liberation Movement,Political,Invalid Site
شمس‌الدین_امیرعلائی,Shamsedin Amiralai  (d. 1994),A politician under the Pahlavi regime and a victim of the chain murders,Political,Invalid Site
داوود_سلیمانی,David Solomon,An academic and politician who worked on Mousaiv's campaign team in 2009,Political,Invalid Site
قربانعلی_دری_نجف‌آبادی,Ghorbanali Door Najafabadi,A cleric and high ranking politician who served in Khatami's cabinet but resigned due to connections with the chain murders,Political,Invalid Site
غلام‌علی_حداد_عادل,Gholam Ali Hadad Adel,A top politician within the regime whose held many important offices and currently the president of Parliament and a member of the Expediency Council,Political,Invalid Site
محمود_احمدی‌نژاد,Mahmoud Ahmadinejad,President of Iran (2005-20013),Political,Invalid Site
سعید_مرتضوی,Saeed Mortazavi,--------------,Political,Invalid Site
شاپور_بختیار,Shapour Bakhtiar (d. 1991),A full biography about the last Prime Minister under the Pahlavi Dynasty,Political,Invalid Site
احمد_قدیریان,Ahmad Ghadirian (d. 2012),Executive Deputy Attorney General during the Revolution,Political,Invalid Site
بهزاد_نبوی,Behzad Nabavi,A politician whose been in Mahdavi Kani and Mousavi's cabinet as well as an MP,Political,Invalid Site
محمد_رضا_خاتمی,Mohammad-Reza Khatami,"Brother of ex-president, former MP and former Secretary-General of Islamic Iran Participation ",Political,Invalid Site
عباس_امیرانتظام,Abas Amir-Entezam (d. ?),Deputy PM of Bazargan's interim government before Khomeini took control subsequently leading to Entezam's arrest on charges of spying,Political,Invalid Site
فاطمه_کروبی,Fatemeh Karroubi,Wife of Karroubi but a strong politician in her own right; Secretary General of the Muslim Women's Association,Political,Invalid Site
مصطفی_تاج‌زاده,Mostafa Tajzadeh,Progressive reformist politician,Political,Invalid Site
مرتضی_الویری,Morteza Alviri,"Iranian politician, former Theran mayor. Karroubi campaigner in 2009 and prisoner.",Political,Invalid Site
بازداشتگاه_۲۰۹,209 Detention Center,"A section of Evin prison where prisoners are blindfolded, tortured, and interrogated",Political,Invalid Site
بازداشتگاه_۵۹_سپاه_پاسداران,59 Detention Center,"A detention center where individuals who are seen as a threat to the regime are detained, tortured and killed",Political,Invalid Site
بازداشتگاه_۶۶_سپاه,66 Detention Center,A detention center where individuals associated to the 2009 protests were detained for questioning,Political,Invalid Site
بازداشتگاه_افسریه_(قصر_فیروزه),Afsarieh Detention Center,A military prison used to repress and torture the 2009 Protesters,Political,Invalid Site
زندان_اوین,Evin Prison,One of Iran's most notorious prisons known for its torture and ill-treatment of prisoners,Political,Invalid Site
زندان_حشمتیه,Hashmatieh Prison,A highly secure military run prison ,Political,Invalid Site
بازداشتگاه_منفی_چهار_وزارت_کشور,Interior Ministry Detention Center,"According to unofficial sources, during the 2009 protest the basement of the Interior Ministry was used as a detention center",Political,Invalid Site
بازداشتگاه_کهریزک,Kahrizak detention center,"A detention center where individuals who are seen as a threat to the regime are detained, tortured and killed used to repress and torture the 2009 protesters",Political,Invalid Site
سوله_پاسارگاد,Pasargad hole,An illegal detention and torture chamber,Political,Invalid Site
آرش_رحمانی‌پور,Arash Rahmanipour,"A teenager arrest, jailed, and executed by hanging for alleged charges and crimes still in question to this day",Political,Invalid Site
هدی_صابر,Hoda Saber,Iranian journalist and political activist who died in prison,Political,Invalid Site
غفار_حسینی,Gafar Hosseini (d. 1996),A professor and activist writer who was a victim of the chain murders,Political,Invalid Site
درگيري_هاي_۲۵_بهمن_۱۳۸۹_تهران,"February 14, 2011 Green Movement protest",A scheduled day of protests by the proponents of the Green Movement,Political,Invalid Pattern (indicates invalid site designation)
راهپیمایی_هزاران_معترض_در_سالگرد_هجده_تیر,"1,000 man march on the anniversary of the 18th of Tir",This is a section of a website called daily protests against the presidential election,Political,Invalid Site
تظاهرات_جنبش_سبز_در_تاسوعا_و_عاشورای_۱۳۸۸,"December 26 & 27, 2009 protests","Protests on two Shia holy days, Tasooa & Ashura, in regards to the presidential election results",Political,Invalid Site
تظاهرات_هواداران_جنبش_سبز_در_۲۲_بهمن_۱۳۸۸,"February 11, 2010 protest",Green Movement protests on the anniversary of the revolution which was faced with security forces,Political,Invalid Site
اعتراضات_جنبش_سبز_در_چهارشنبه‌سوری_۱۳۸۸,"February 13, 2010 Green Movement protest",A scheduled day of protests by the proponents of the Green Movement,Political,Invalid Site
اعتراضات_جنبش_سبز_در_۱_اسفند_۱۳۸۹,"February 20, 2011 Green Movement protest",A scheduled day of protests by the proponents of the Green Movement,Political,Invalid Site
اعتراضات_جنبش_سبز_در_۲۲_خرداد_۱۳۹۰,"June 12, 2011 Green Movement protest","A scheduled day of protests by the proponents of the Green Movement, marking the second anniversary of the Green Movement",Political,Invalid Site
تظاهرات_اعتراضی_معترضان_به_انتخابات_در_ایران_(۳۰_خرداد_۱۳۸۸),"June 20, 2009 Election protesters",Protests in response to the 2009 presidential election results,Political,Invalid Site
اعتراضات_جنبش_سبز_در_۱۰_اسفند_۱۳۸۹,"March 1, 2011 Green Movement protest",A scheduled day of protests by the proponents of the Green Movement,Political,Invalid Site
اعتراضات_جنبش_سبز_در_۱۷_اسفند_۱۳۸۹,"March 8, 2011 Green Movement protest",A scheduled day of protests by the proponents of the Green Movement,Political,Invalid Site
تظاهرات_هواداران_جنبش_سبز_در_۱۳_آبان_۱۳۸۸,"November 4, 2009 protest",Protests aimed against Ahmadinejad and faced with government forces,Political,Invalid Site
اعتراضات_بازار_تهران_در_مهر_۱۳۹۱,"October 3, 2012 Bazar protests",Due to inflation shop owners at Tehran's Bazars protested by closing their stores,Political,Invalid Site
راهپیمایی_روز_قدس_در_ایران_(۱۳۸۸),Quds Day Rally 2009,An explanation of the transpiring events of September 18 in response to the Presidential election,Political,Invalid Site
تظاهرات_اعتراضی_هواداران_جنبش_سبز_(۱۶_آذر_۱۳۸۸),"The events of the December 7, 2009 protests",Green Movement protests on Students Day which was faced with riot police,Political,Invalid Site
تظاهرات_حامیان_بنی‌صدر_و_مجاهدین_خلق_در_۳۰_خرداد_۱۳۶۰,June 20 & 21 1981 protests,A brief snipped of the events on these two days which included the MEK,Political,Invalid Site
اکبر_امینی,Akbar Amini,Post 2009 protester who was arrested for hanging a green flag from a crane,Political,Invalid Site
آذر_منصوری,Azar Mansouri,"Arrested for allegedly partaking in the 2009 presidential election protests and was charged with disturbing the peace, propagation, and being a threat to national security",Political,Invalid Site
بدرالسادات_مفیدی,Badralsadat Mofed,A journalist and political activist who was arrested and interrogated in regards to the 2009 Ashura protests,Political,Invalid Site
احسان_خرسندی,Ehsan Khorsandi,Footballer protested during the Ashura protests of 2009,Political,Invalid Site
رامین_پرچمی,Ramin Parchami ,An Iranian actor who was incarcerated for protesting during the post-2009 election Green Movement,Political,Invalid Site
علی_شاهدی,Ali Shahedi (d. 2009),"A 2009 protester who was detained, possibly abused, and mysteriously died while in custody",Political,Invalid Site
محمد_کامرانی,Mohammad Kamrani,Green Movement protester and one of the victims of Kahrizak detention center ,Political,Invalid Site
سعید_عباسی_فر_گلچی,Saeed Abasi Far Golchi (d. 2009),A Protester during the Green Movement who was murdered in 2009,Political,Invalid Site
تامی_حامی‌فر,Tommy Homifar (d. 1999),A student protester who was killed by pro-regime militia,Political,Invalid Site
ابوالفضل_عبدالهی,Abolfazl Abdullahi,A 2009 protester shot and killed in the back of head,Political,Invalid Site
احمد_نجاتی_کارگر,Ahmad Nejati Kargar (d. 2009),Died of kidney failure due to the beating he withstood while in custody from protesting in 2009,Political,Invalid Site
احمد_نعیم‌آبادی,Ahmad Nemabadi (d.2009),One of the first victims of the 2009 protest,Political,Invalid Site
علی_حسن‌پور,Ali Hassan (d. 2009),A 2009 protester who was killed by a gunshot to the head,Political,Invalid Site
علیرضا_افتخاری_(روزنامه‌نگار),Alireza Eftekhari (d. 2009),A newspaper reporter that provided information to Reporters Without Borders on the 2009 protests who was killed during said protests,Political,Invalid Site
امیرحسین_تهرانچی,Amir Hussain Tehranchi,A Protester during the 2009 protest who was shot and  killed,Political,Invalid Site
اشکان_سهرابی,Ashkan Sohrabi (d. 2009),A 2009 protester shot and killed by three bullets to the chest,Political,Invalid Site
بهنود_رمضانی,Behnood Ramazani (d. 2011),A student who during a protest was killed by baton carrying Basij members,Political,Invalid Site
بهزاد_مهاجر,Behzad Mohajer,2009 protester who was shot and killed,Political,Invalid Site
داوود_صدری,David Sadri (d. 2009),A 25 year old electrical technician who was shot and killed on the 25th of Khordad for protesting post-2009,Political,Invalid Site
فاطمه_سمسارپور,Fatemeh Samsarior (d. 2009),A woman shot and killed as a result of the regimes crack down on 2009 protesters,Political,Invalid Site
حامد_نورمحمدی,Hamed Nour Mohammadi,A student protester during the post-2009 Green Movement who was killed by security forces,Political,Invalid Site
حمید_حسین‌بیگ_عراقی,Hamid Hoseinbig Iraqi (d. 2009),"A 2009 protester who was shot and killed
",Political,Invalid Site
حسام_حنیفه,Hoosam Hanifa (d. 2009),A teenager who was killed by Basij forces during the 2009 protests,Political,Invalid Site
حسین_اخترزند,Hosein Akhtarzand (d. 2009),A protester during the 2009 protest who was killed,Political,Invalid Site
حسین_غلام_کبیری,"Hosein Gholam Kabiri 
(d. 2009)",An 18 year old protester during the 2009 protests,Political,Invalid Site
حسین_طهماسبی,"Hosein Tahmasaby 
(d. 2009)",A post-2009 Green Movement Protester who was killed by police forces,Political,Invalid Site
ایمان_هاشمی,Iman Hashemi (d. 2009),A 27 year old who was shot and killed during the 2009 protests,Political,Invalid Site
جعفر_بروایه,Jafar Barvaye (d. 2009),A PhD student who was shot in the head and killed while protesting during the aftermath of the presidential election results,Political,Invalid Site
کسری_شرفی,Kasra_Sharafi ,Student killed in the post-2009 protests,Political,Invalid Site
کیانوش_آسا,Kianoush Asa,Student and enviromental activist was killed in the aftermath of 2009 election protests,Political,Invalid Site
محمود_رئیسی‌نجفی,Mahmoud_Raesi Najafi,Was worker who was beaten by security forces on his way back home from work for being among the protesters. He passed away 13 days later,Political,Invalid Site
مهدی_فرهادی_راد,Mehdi Farhadi Rad,A Green Movement who was allegedly shot by the security forces on Ashura and passed away,Political,Invalid Site
میثم_عبادی,Meisam Ebadi,17 year who was killed after the 2009 elections in Tajrish Sq ,Political,Invalid Site
میلاد_یزدان‌پناه,Milad Yazdanpanah,Was killed by the security forces shooting  ,Political,Invalid Site
محمدحسین_فیض,Mohammad Faiz (d. 2009),A post-2009 protester who was shot and killed,Political,Invalid Site
محمد_مختاری_(جنبش_سبز),Mohammad Mokhtari ,Post-2009 protester fatally wounded by a gunshot during the February 14 2011 protests  is support of Arab spring events Egyptian and Tunisian revolutions. ,Political,Invalid Site
محرم_چگینی,Moharam Chegini (d. 2009),A protester who was shot and killed while protesting,Political,Invalid Site
محسن_حدادی,Mohsen Hadadi (d. 2009),An individual shot and killed after the 2009 election results,Political,Invalid Site
محسن_روح_الامینی,Mohsen Rouhallamini (d. 2009),"A post-2009 Green Movement protester who was arrested, beaten, and later died as a result although the regime argues it was medical reasons",Political,Invalid Site
مصطفی_کاشانی_رسا,Mostafa Kashani Rasa,During the 2009 aftermath he was shouting Allah Akabr on the roof top of Mousavi's campaign headquarter when the security forces allegedly pushed him from the rooftop causing his death,Political,Invalid Site
مصطفی_کیارستمی,Mostafa Kiarostamai,"2009 Green Movement supporter, who was allegedly hit by security forces at the Friday prayers that caused his death  ",Political,Invalid Site
ناصر_امیرنژاد,Naser Amirnejad,Was killed during the shootings in the post-2009 protests,Political,Invalid Site
صانع_ژاله,Sane Jaleh (d. 2011),A student protester during the post-2009 Green Movement who was shot and killed,Political,Invalid Site
شبنم_سهرابی,Shabnam Sohrabi (d. 2009),A protester who was murdered for participating in the 2009 protests and whose funeral was closely monitored by security forces,Political,Invalid Site
شهرام_فرج‌زاده,"Shahram Farajzadeh 
(d. 2009)",A protester who was murdered during the 2009 Ashura protests,Political,Invalid Site
شاهرخ_رحمانی,Shahrokh Rahmani (d. 2009),A protester who was murdered during the 2009 Ashura protests,Political,Invalid Site
سهراب_اعرابی,Sohrab Arabi (d. 2009),A 19 year old who was shot and killed on the streets while protesting the 2009 election results,Political,Invalid Site
سید_علی_حبیبی_موسوی,"Syed Ali Habibi Mousavi 
(d. 2009)",Nephew of Mousavi who participated in the Ashura protests and was shot and killed,Political,Invalid Site
وحیدرضا_طباطبایی,Vahidreza Tabatabaei,One of the post-2009 protesters who was killed by gun shot,Political,Invalid Site
یعقوب_بروایه,Yaghoub Baravyeh,"Graduate student at the Tehran's Azad University, killed during post-2009 protests",Political,Invalid Site
امیر_جوادی‌فر,Amir Javadifar,A student protester during the 2009 protest who was killed under torture,Political,Invalid Site
حسین_اکبری,Hosein Akbari (d. 2009),A protester during the 2009 protest who was arrested and later found dead,Political,Invalid Site
رامین_قهرمانی,Ramin Ghahreman (d. 2010),"A post-2009 election protester who died from, what appeared to be, signs of torture",Political,Invalid Site
ترانه_موسوی,Taraneh Mousavi,"A 2009 Green Movement protester who was supposedly arrested, raped, and murdered although there are conflicting arguments",Political,Invalid Site
جعفر_کاظمی,Jafar Kazemi (d. 2011),A protester during the 2009 protest who was sentenced to death,Political,Invalid Site
کاسپین_ماکان,Caspian Makan,Boyfriend of killed 2009 protester Neda Soltani,Political,Invalid Site
سید_علی‌رضا_حسینی_بهشتی,Syed Alireza Hosseini Beheshti,A professor and former senior advisor to Mousavi who was arrested after the Ashura protests which sparked it's own protests,Political,Invalid Site
فهیمه_سلحشور,Faheme Saheshoor (d. 2009),A protester who was beaten by military forces and later died of internal bleeding post-2009,Political,Invalid Site
کاوه_سبزعلی‌پور,Kaveh Sabzalipour (d. 2000),A protester who was shot and killed after the 2009 protests ,Political,Invalid Site
مسعود_هاشم‌زاده,Masoud Hashemzadeh,2009 Green Movement protester who was allegedly shot by security forces and passed away,Political,Invalid Site
مصطفی_غنیان,Mostafa Ghanian,2009 Green Movement protester who was allegedly shot by security forces and passed away,Political,Invalid Site
زهرا_بهرامی,Zahra Bahrami (d. 2011),"An Iranian-Dutch woman who participated in the Ashura protest and was later charged, tried, convicted, and executed on drug trafficking charges",Political,Invalid Site
مهدی_کرمی,Mehdi Karami ,Protester killed post-2009 in Janat Abad Tehran,Political,Invalid Site
ندا_آقا_سلطان,Neda Agha Soltani,--------------,Political,Invalid Site
آرش_ارکان,Arash Arkan (d.2010),"While helping a filmmaker during the 2009 protests, Arash was arrested, became ill, and died as a result of late medical treatment.",Political,Invalid Site
برخورد_با_دانشجویان_در_دوره_ریاست_جمهوری_محمود_احمدی_نژاد,Students clash with Ahmadinejad,"Amir Kabi University students protest the visit of Ahmadinejad resulting in expulsion, suspension and a few deaths",Political,Invalid Site
مسعود_علی‌محمدی,Masoud Alimohammadi,Assassinated Iranian physicist ,Political,Invalid Site
حفاظت_اطلاعات_سپاه,Islamic Republic Revolutionary Guards Intelligence Agency,An independent branch of the Revolutionary Guard used to gather information on internal and external enemies threats,Political,Invalid Site
سپاه_پاسداران,Islamic Revolution Iranian Revolutionary Guard,The main military branch of the regime with one of its many duties is to protect the Islamic Republic from domestic and foreign enemies,Political,Invalid Site
مسجد_لولاگر,Lolagar Mosque,The security forces allegedly used the mosque to fire at the post-2009 protesters,Political,Invalid Site
سازمان_اطلاعات_موازی,Parallel Intelligence Agency,An intelligence gathering organ of the government working against Khatami government that came under scrutiny for some of its questionable actions,Political,Invalid Site
نیروی_انتظامی_جمهوری_اسلامی_ایران,Police (i.e. IRI security forces),--------------,Political,Invalid Site
حبیب‌الله_لطیفی,Habibollah Latifi (d. 2011),"A (Kurdish) student who was arrested and sentenced to death on charges with little, to no, evidence",Political,Invalid Site
عزت_الله_ابراهیم_نژاد,"Ezatollah Ebrahimnezhad 
(d. 1999)",A law student at Shahid Chamran University in Ahvaz who was a victim of the dormitory attacks by police forces,Political,Invalid Site
زهره_ایزدی,Zahra Ayzedi (d. 1994),"A college student who was a victim of the chain murders, although the authorities ruled it a suicide",Political,Invalid Site
فاطمه_براتی,Fatemeh Barati (d. 2009),A student murdered my plain clothed forces during the 2009 dormitory attacks,Political,Invalid Site
محمود_وحیدنیا,Mahmoud Vahidnia,Math student that publicly asked Khamanei why no one was permitted to criticize him,Political,Invalid Site
سعید_زینالی,Saeed Zeynali (d. 1999),A student protester during the Tehran University dormitory crackdown of 1999 whose body is yet to be found,Political,Invalid Site
پیمان_عارف,Peyman Aref,"Peyman Aref, a student of political science at Tehran 
University, was sentenced in March 2010 to a year in jail after being 
found guilty of propaganda against the regime for speaking to foreign 
media.",Political,Invalid Site
محمد_یوسفی,Mohammad Youssefi,Student activist and friend of Majid Tavakoli,Political,Invalid Site
ملامحمد_ربیعی,Molla Mohammad Rabiei,Sunni mufti and one of the victims of chain murders,Political,Invalid Site
مهدی_اسلامیان,Mehdi Islamian,accused of the 2008 bombing and executed in 2010,Political,Invalid Site
فخرالسادات_برقعی,Fakhrosadat Borghei (d. 1996),A high school teacher who was a victim of the chain murders,Political,Invalid Site
رضا_فاضلی,Reza Fazeli (d. 2009),An Iranian actor turned television host in Los Angeles who was against the Islamic Republic,Political,Invalid Site
فرزاد_حسنی,Farzad Hasani,"A tv host who once confronted his guest, a police officer, for beating a woman",Political,Invalid Site
دانشگاه_امام_حسین,Imam Hussein University,"An Iranian university in Tehran mainly focused on the sciences, including nuclear physics",Political,Invalid Site
علی_صارمی,Ali Saremi (d. 2010),Deemed MEK and charged with working with the PMOI Saremi spent 32 years in prison where he was eventually executed,Political,Invalid Site
فاطمه_قائم‌مقامی,"Fatemeh Ghaemaghami 
(d. 1998)",A victim of the chain murders and a cover up by the regime,Political,Invalid Site
فرزین_مقصودلو,Farzin Maghsoudlou (d. 1996),A victim of the chain murders who is thought to have been targeted for her real estate property,Political,Invalid Site
معصومه_مصدق,Masoumeh Mosadegh,"Granddaughter of Mohammad Mossadegh, who was killed under suspicious circumstances. Some have stated that she was part of the chain murders",Political,Invalid Site
﻿سیامک_سنجری,Siamak Sanjari (d. 1996),A victim of the chain murders with no known affiliations or works to explain why he was a target,Political,Invalid Site
سکینه_محمدی_آشتیانی,Sakineh Mohammadi Ashtiani,A woman convicted of adultery and sentenced to death by stoning but is still in prison,Political,Invalid Site
پروانه_اسکندری,Parvaneh Eskandari,Political activist and chain murder victim,Political,Invalid Site
جنبش_راه_سبز,The Green Movement website,An internet news site that was created after the 2009 presidential election results,Political,Invalid Site
محمد_مختاری_(نویسنده),Mohammad Mokhtari,Writer killed as part of chain murders,Political,Invalid Site
محسن_صفایی_فراهانی,Mohsen Safai Farahani,Former president of the Iranian Football Federation who spoke out against the 2009 elections and subsequently was imprisoned,Political,Invalid Site
شیرکو_معارفی,Shirkoo Moarefi,A Kurdish political prisoner on death row for being apart of the Kurdish Party,Political,Invalid Site
حمید_مداح_شورچه,Hamid Madah Shoorcheh,"A member of Mousavi's 2009 campaign who was arrested, imprisoned, tortured, and died",Political,Invalid Site
مجید_شریف,Majid Sharif (d. 1998),A religious intellectual who was a victim of chain murders,Political,Invalid Site
مجید_جمالی_فشی,Majid Jamali Fashi (d. 2012),An Iranian bronze medalist in kickboxing who was executed on charges of spying for Israel and assassinating,Political,Invalid Site
شیرین_علم‌هولی,Shirin Alamhooli (d. 2010),"Arrested, incarcerated, tortured, and executed on charges of having connections with the PKK",Political,Invalid Site
حمید_حاجی‌زاده,Hamid Hajizadeh (d. 1998),"A poet and editor who, along with his wife and 9 year old son, was a victim of the Chain Murders",Political,Invalid Site
حسین_سرشار,Hosein Sarshar (d. 1995),A singer and actress whose cause of death is still a mystery with many believing he was a victim of the chain murders,Political,Invalid Site
انتخابات_دهمین_دوره_ریاست‌جمهوری_ایران,2009 Presidential elections,A detailed account of the 2009 elections including the aftermath,Political,Invalid Site
انتخابات_ریاست‌جمهوری_ایران_(۱۳۸۸),2009 Presidential elections,A detailed account of the 2009 elections including the aftermath,Political,Invalid Site
انتخابات_ریاست_جمهوری_ایران_(۱۳۸۸),2009 Presidential elections,A detailed account of the 2009 elections including the aftermath,Political,Invalid Site
اعتراضات_مردم_ایران_به_نتایج_انتخابات_ریاست_جمهوری_(۱۳۸۸),Aftermath of 2009 Presidential elections,"A detailed account, day-by-day, of the protests and reactions to the presidential election results",Political,Invalid Site
احتمال_تقلب_در_انتخابات_ریاست_جمهوری_ایران_(۱۳۸۸),Alleged voter fraud during the 2009 Presidential election,A breakdown of the events that transpired during the election process,Political,Invalid Site
خس_و_خاشاک,Dust and dirt elections,A day of protest during Ahmadinejad's celebration for winning the 2009 presidential election,Political,Invalid Site
شائبه_نقش_نیروهای_خارجی_در_سرکوب_مردم_ایران,External forces used to repress Iranian citizens,A brief explanation of the unofficial entities who are unbound by laws to help repress the Iranian people,Political,Invalid Site
فهرست_بازداشت‌شدگان_پس_از_انتخابات_ریاست_جمهوری_دهم,List of prisoners after 2009 elections,--------------,Political,Invalid Site
ماجرای_اتوبوس_ارمنستان,Armenian bus incident,"During Iran's chain murders, a number of individuals were targeted upon a bus in Armenia",Political,Invalid Site
خویشاوندسالاری_در_ایران,Nepotism in Iran,A list of politicians who have hired family and friends to political offices ,Political,Invalid Site
بمب‌گذاری_آمیا,Bombing of AIMA (Argentine Israelite Mutual Association),An attack on AMIA's building in Buenos Aires in 1994 with connections to the Islamic Republic,Political,Invalid Site
فهرست_ایرانیان_تحت_تحریم_بین‌المللی_به_دلیل_نقض_حقوق_بشر,Sanction on Iran because of human rights violations,"A list, and explanation, of sanctions placed on individuals within Iran due to human rights violations",Political,Invalid Site
سفارت_ایالات_متحده_آمریکا_در_تهران,US Embassy in Tehran,The official building of the US government in Iran before the hostage crisis,Political,Invalid Site
انیس_نقاش,Anis Naccache,Accused Lebanese assassin ,Political,Invalid Site
اسرائیل,Israel,The occupied territory of Palestine,Political,Invalid Site
کودتای_۲۲_خرداد_۱۳۸۸,Coup of 22 Khordad 1388 ,The accusation that the 2009 election victory of Ahmadinejad and post-election state action constituted a soft coup,Political,Invalid Site
کودتای_مخملی,Velvet Coup ,Term used by Khatami and other to describe the 2009 election which played on the accusation of velvet revolution throw at post-2009 protests and the Green Movement. ,Political,Invalid Site
بمب‌گذاری_در_آرامگاه_علی_بن_موسی,Bombing of Ali ibn Musa's tomb,An attack on Ali ibn Musa's tomb in Mashhad in 1994 with links to an internal faction and the MKO,Political,Invalid Site
تروریسم_اسلامی,Islamic terrorism,An ideology where terrorist attacks are justified and conducted in the name of Islam,Political,Invalid Site
توتالیتاریسم,Totalitarianism,"A form of government with a single ideology, ruling party, and leader that holds a monopoly over the entire country",Political,Invalid Site
وزارت_اطلاعات,(Iranian) Intelligence Ministry,Security agency of the Islamic Republic,Political,Invalid Site
بسیج,Basij,An unofficial militia group of the Islamic Republic who engage in certain acts that are illegal for the police or military to perform,Political,Invalid Site
محمدجواد_پرنداخ,"Mohammad Javad Parandakh 
(d. 2009)","A student who after attending some opposition meetings was arrested, tortured, and died mysteriously ","Political
",Invalid Site
